customer_id,age_category,income_category,loan_amount_category,loan_period_category,payment_failure_history,credit_rating,late_payment_last_month,inflation_rate,loan_interest_rate
534,3,2,3,3,1,5,1,1.95%,5.50%
535,3,3,3,2,0,3,1,1.95%,5.50%
536,2,2,3,3,0,3,1,1.95%,5.50%
537,1,3,2,2,0,5,1,1.95%,5.50%
538,3,3,2,3,0,2,1,1.95%,5.50%
539,1,2,3,3,0,2,1,1.95%,5.50%
540,3,2,2,3,0,3,1,1.95%,5.50%
541,3,3,3,2,1,1,0,1.95%,5.50%
542,3,2,2,2,0,4,1,1.95%,5.50%
543,2,3,3,3,0,1,0,1.95%,5.50%
544,3,2,2,3,0,2,1,1.95%,5.50%
545,2,3,3,3,0,4,1,1.95%,5.50%
546,2,2,3,2,0,3,1,1.95%,5.50%
547,3,3,2,3,1,4,1,1.95%,5.50%
548,3,2,2,2,1,3,1,1.95%,5.50%
549,3,2,2,3,1,5,1,1.95%,5.50%
550,1,2,2,3,0,4,1,1.95%,5.50%
551,2,3,3,2,0,4,1,1.95%,5.50%
552,3,3,2,2,0,1,0,1.95%,5.50%
553,4,3,2,3,1,4,1,1.95%,5.50%
554,3,3,3,3,0,1,0,1.95%,5.50%
555,1,3,2,2,0,1,0,1.95%,5.50%
556,3,3,2,2,0,5,1,1.95%,5.50%
557,3,2,3,3,0,5,1,1.95%,5.50%
558,1,3,2,2,0,1,0,1.95%,5.50%
559,2,2,2,3,0,4,1,1.95%,5.50%
560,2,3,3,3,0,5,1,1.95%,5.50%
561,3,3,2,3,0,4,1,1.95%,5.50%
562,2,2,3,3,0,4,1,1.95%,5.50%
563,3,3,3,3,0,4,1,1.95%,5.50%
564,3,1,3,3,0,3,1,1.95%,5.50%
565,2,2,3,2,0,5,1,1.95%,5.50%
566,2,3,2,2,0,4,1,1.95%,5.50%
567,3,2,2,3,1,4,1,1.95%,5.50%
568,2,2,2,2,0,2,1,1.95%,5.50%
569,2,3,2,2,0,3,1,1.95%,5.50%
570,2,3,3,2,0,3,1,1.95%,5.50%
571,1,2,3,3,0,5,1,1.95%,5.50%
572,2,2,3,3,1,2,1,1.95%,5.50%
573,2,3,3,3,1,4,1,1.95%,5.50%
574,2,3,3,3,0,5,1,1.95%,5.50%
575,2,2,3,3,0,4,1,1.95%,5.50%
576,3,1,2,2,0,4,1,1.95%,5.50%
577,1,3,2,3,0,3,1,1.95%,5.50%
578,3,1,3,3,0,3,1,1.95%,5.50%
579,3,3,3,2,1,2,1,1.95%,5.50%
580,3,2,2,2,0,2,1,1.95%,5.50%
581,1,3,3,2,1,4,1,1.95%,5.50%
582,3,3,3,2,1,1,0,1.95%,5.50%
583,3,3,1,2,1,2,1,1.95%,5.50%
584,1,3,2,3,0,4,1,1.95%,5.50%
585,3,3,3,3,0,4,1,1.95%,5.50%
586,2,3,3,2,0,2,1,1.95%,5.50%
587,3,3,2,2,0,2,1,1.95%,5.50%
588,4,3,2,3,0,4,1,1.95%,5.50%
589,2,3,2,3,0,5,1,1.95%,5.50%
590,4,2,2,2,0,1,0,1.95%,5.50%
591,2,3,3,3,0,5,1,1.95%,5.50%
592,2,2,2,3,0,1,0,1.95%,5.50%
593,3,2,3,3,0,4,1,1.95%,5.50%
594,3,2,3,1,0,2,1,1.95%,5.50%
595,3,2,2,2,0,1,0,1.95%,5.50%
596,3,3,3,3,0,5,1,1.95%,5.50%
597,3,3,3,2,0,1,0,1.95%,5.50%
598,3,3,2,2,0,3,1,1.95%,5.50%
599,3,3,3,2,0,4,1,1.95%,5.50%
600,2,1,2,3,0,1,0,1.95%,5.50%
601,3,3,2,2,1,4,1,1.95%,5.50%
602,3,3,3,2,0,1,0,1.95%,5.50%
603,2,1,3,2,0,2,1,1.95%,5.50%
604,1,1,2,2,1,1,0,1.95%,5.50%
605,2,3,3,3,1,5,1,1.95%,5.50%
606,1,3,3,1,1,4,1,1.95%,5.50%
607,2,2,3,2,1,1,0,1.95%,5.50%
608,2,3,2,2,0,1,0,1.95%,5.50%
609,2,3,2,3,0,4,1,1.95%,5.50%
610,3,2,3,2,1,5,1,1.95%,5.50%
611,2,1,2,2,0,2,1,1.95%,5.50%
612,2,3,2,2,0,3,1,1.95%,5.50%
613,2,2,3,2,0,3,1,1.95%,5.50%
614,2,3,2,2,0,3,1,1.95%,5.50%
615,1,3,2,3,1,5,1,1.95%,5.50%
616,3,3,3,2,1,5,1,1.95%,5.50%
617,2,3,2,2,1,1,0,1.95%,5.50%
618,1,3,3,2,0,5,1,1.95%,5.50%
619,3,3,2,2,0,3,1,1.95%,5.50%
620,2,3,2,2,0,2,1,1.95%,5.50%
621,2,3,2,2,0,3,1,1.95%,5.50%
622,3,3,2,2,0,5,1,1.95%,5.50%
623,1,1,2,3,1,1,0,1.95%,5.50%
624,3,3,2,2,0,1,0,1.95%,5.50%
625,3,1,3,2,0,5,1,1.95%,5.50%
626,2,3,3,3,0,2,1,1.95%,5.50%
627,3,2,2,2,0,2,1,1.95%,5.50%
628,3,3,2,3,1,2,1,1.95%,5.50%
629,3,3,2,2,0,3,1,1.95%,5.50%
630,3,2,3,2,1,5,1,1.95%,5.50%
631,3,3,2,2,1,3,1,1.95%,5.50%
632,2,3,2,3,0,3,1,1.95%,5.50%
633,3,3,3,3,0,1,0,1.95%,5.50%
634,2,2,2,3,1,4,1,1.95%,5.50%
635,1,3,3,1,1,5,1,1.95%,5.50%
636,1,2,3,2,0,5,1,1.95%,5.50%
637,1,3,2,2,0,3,1,1.95%,5.50%
638,3,2,3,2,1,2,1,1.95%,5.50%
639,3,3,2,3,0,5,1,1.95%,5.50%
640,3,3,3,2,0,5,1,1.95%,5.50%
641,3,2,2,2,0,3,1,1.95%,5.50%
642,3,2,2,3,0,4,1,1.95%,5.50%
643,2,2,2,3,1,1,0,1.95%,5.50%
644,1,2,3,2,0,2,1,1.95%,5.50%
645,3,3,1,3,0,4,1,1.95%,5.50%
646,2,2,2,1,0,5,1,1.95%,5.50%
647,3,3,2,2,0,4,1,1.95%,5.50%
648,1,2,2,2,0,3,1,1.95%,5.50%
649,3,3,3,2,1,5,1,1.95%,5.50%
650,1,3,1,3,1,5,1,1.95%,5.50%
651,1,3,3,3,0,5,1,1.95%,5.50%
652,2,3,3,2,0,5,1,1.95%,5.50%
653,2,2,2,2,0,5,1,1.95%,5.50%
654,3,1,3,2,0,3,1,1.95%,5.50%
655,3,3,2,2,0,5,1,1.95%,5.50%
656,2,3,3,2,1,4,1,1.95%,5.50%
657,3,3,2,3,0,1,0,1.95%,5.50%
658,2,2,3,3,0,5,1,1.95%,5.50%
659,3,3,2,2,0,1,0,1.95%,5.50%
660,2,2,2,2,0,3,1,1.95%,5.50%
661,3,2,3,1,0,1,0,1.95%,5.50%
662,3,3,3,2,1,1,0,1.95%,5.50%
663,3,3,2,2,0,3,1,1.95%,5.50%
664,3,3,3,3,0,3,1,1.95%,5.50%
665,2,2,3,3,0,1,0,1.95%,5.50%
666,2,3,3,2,0,2,1,1.95%,5.50%
667,3,3,3,3,1,1,0,1.95%,5.50%
668,3,3,3,3,0,2,1,1.95%,5.50%
669,3,2,2,2,1,2,1,1.95%,5.50%
670,3,3,3,3,0,5,1,1.95%,5.50%
671,3,3,3,2,0,3,1,1.95%,5.50%
672,3,3,2,3,0,2,1,1.95%,5.50%
673,3,2,2,3,0,4,1,1.95%,5.50%
674,3,3,2,3,0,2,1,1.95%,5.50%
675,2,1,3,3,0,3,1,1.95%,5.50%
676,2,2,3,2,0,5,1,1.95%,5.50%
677,2,3,3,1,0,1,0,1.95%,5.50%
678,4,3,2,3,0,3,1,1.95%,5.50%
679,3,3,3,2,0,1,0,1.95%,5.50%
680,1,3,3,3,0,1,0,1.95%,5.50%
681,3,3,2,2,0,2,1,1.95%,5.50%
682,2,3,3,3,0,5,1,1.95%,5.50%
683,3,3,2,3,0,5,1,1.95%,5.50%
684,1,3,3,3,0,2,1,1.95%,5.50%
685,2,3,1,3,0,5,1,1.95%,5.50%
686,1,2,2,2,0,2,1,1.95%,5.50%
687,1,2,2,3,1,4,1,1.95%,5.50%
688,2,3,3,3,0,3,1,1.95%,5.50%
689,3,3,3,2,0,2,1,1.95%,5.50%
690,4,3,3,3,0,3,1,1.95%,5.50%
691,2,2,2,2,0,2,1,1.95%,5.50%
692,3,3,1,2,0,4,1,1.95%,5.50%
693,1,3,2,3,1,1,0,1.95%,5.50%
694,1,1,2,2,1,4,1,1.95%,5.50%
695,2,3,3,2,0,1,0,1.95%,5.50%
696,3,3,2,3,0,1,0,1.95%,5.50%
697,2,3,3,3,0,2,1,1.95%,5.50%
698,3,3,3,2,0,5,1,1.95%,5.50%
699,3,3,3,2,1,5,1,1.95%,5.50%
700,2,3,2,3,0,4,1,1.95%,5.50%
701,3,3,2,2,0,2,1,1.95%,5.50%
702,2,2,2,3,0,4,1,1.95%,5.50%
703,3,2,3,3,0,2,1,1.95%,5.50%
704,3,2,2,3,0,2,1,1.95%,5.50%
705,1,2,3,2,0,5,1,1.95%,5.50%
706,1,3,2,2,0,5,1,1.95%,5.50%
707,3,3,3,3,0,2,1,1.95%,5.50%
708,1,2,3,2,0,4,1,1.95%,5.50%
709,3,2,3,2,0,4,1,1.95%,5.50%
710,1,3,2,3,1,4,1,1.95%,5.50%
711,1,3,2,2,1,4,1,1.95%,5.50%
712,1,3,2,2,0,2,1,1.95%,5.50%
713,3,2,2,3,0,5,1,1.95%,5.50%
714,2,3,3,3,0,2,1,1.95%,5.50%
715,3,3,2,1,0,2,1,1.95%,5.50%
716,2,3,2,2,1,4,1,1.95%,5.50%
717,2,3,3,2,1,1,0,1.95%,5.50%
718,1,3,3,3,1,4,1,1.95%,5.50%
719,3,2,2,1,0,3,1,1.95%,5.50%
720,2,1,1,3,0,5,1,1.95%,5.50%
721,3,3,3,3,0,3,1,1.95%,5.50%
722,1,3,2,2,0,2,1,1.95%,5.50%
723,3,2,2,3,0,1,0,1.95%,5.50%
724,2,2,2,2,0,4,1,1.95%,5.50%
725,3,2,3,2,0,5,1,1.95%,5.50%
726,3,2,2,3,0,5,1,1.95%,5.50%
727,3,2,2,2,0,5,1,1.95%,5.50%
728,2,3,3,2,1,4,1,1.95%,5.50%
729,3,3,2,3,0,4,1,1.95%,5.50%
730,3,3,2,2,0,4,1,1.95%,5.50%
731,2,3,3,1,0,1,0,1.95%,5.50%
732,2,3,3,3,0,5,1,1.95%,5.50%
733,2,2,3,2,0,2,1,1.95%,5.50%
734,3,2,2,3,0,4,1,1.95%,5.50%
735,3,2,3,2,0,4,1,1.95%,5.50%
736,1,1,2,2,0,5,1,1.95%,5.50%
737,3,2,2,2,0,4,1,1.95%,5.50%
738,3,3,2,2,0,5,1,1.95%,5.50%
739,3,3,3,3,0,5,1,1.95%,5.50%
740,3,2,3,3,0,4,1,1.95%,5.50%
741,1,2,3,3,0,5,1,1.95%,5.50%
742,3,2,3,2,0,3,1,1.95%,5.50%
743,3,3,2,3,1,5,1,1.95%,5.50%
744,2,1,3,2,0,5,1,1.95%,5.50%
745,2,1,3,2,0,5,1,1.95%,5.50%
746,2,3,3,3,0,1,0,1.95%,5.50%
747,3,2,3,2,0,2,1,1.95%,5.50%
748,3,3,3,3,1,5,1,1.95%,5.50%
749,1,3,3,3,1,5,1,1.95%,5.50%
750,3,3,2,2,1,5,1,1.95%,5.50%
751,3,2,2,3,0,4,1,1.95%,5.50%
752,2,3,3,2,0,2,1,1.95%,5.50%
753,2,3,2,2,0,2,1,1.95%,5.50%
754,3,2,2,3,0,1,0,1.95%,5.50%
755,3,3,3,2,0,2,1,1.95%,5.50%
756,3,1,2,2,0,4,1,1.95%,5.50%
757,3,2,3,2,0,3,1,1.95%,5.50%
758,3,2,3,3,0,1,0,1.95%,5.50%
759,3,3,3,2,0,3,1,1.95%,5.50%
760,2,2,3,2,1,4,1,1.95%,5.50%
761,1,2,3,2,0,5,1,1.95%,5.50%
762,2,3,3,3,1,3,1,1.95%,5.50%
763,2,3,3,3,1,3,1,1.95%,5.50%
764,3,3,2,3,0,2,1,1.95%,5.50%
765,2,3,3,3,0,5,1,1.95%,5.50%
766,2,2,3,3,1,2,1,1.95%,5.50%
767,2,3,2,3,0,2,1,1.95%,5.50%
768,3,2,2,3,0,5,1,1.95%,5.50%
769,2,3,3,2,0,5,1,1.95%,5.50%
770,2,3,2,2,0,1,0,1.95%,5.50%
771,1,3,3,3,0,2,1,1.95%,5.50%
772,2,2,2,2,0,4,1,1.95%,5.50%
773,3,1,2,2,1,4,1,1.95%,5.50%
774,2,3,3,3,1,5,1,1.95%,5.50%
775,4,3,3,2,0,2,1,1.95%,5.50%
776,3,2,3,2,0,2,1,1.95%,5.50%
777,1,3,3,2,1,2,1,1.95%,5.50%
778,2,3,3,2,0,1,0,1.95%,5.50%
779,2,3,3,2,1,1,0,1.95%,5.50%
780,3,2,2,3,0,5,1,1.95%,5.50%
781,2,3,3,2,0,1,0,1.95%,5.50%
782,4,3,1,2,0,1,0,1.95%,5.50%
783,3,2,2,1,0,2,1,1.95%,5.50%
784,3,3,3,2,1,5,1,1.95%,5.50%
785,2,3,3,2,0,1,0,1.95%,5.50%
786,4,2,3,2,0,4,1,1.95%,5.50%
787,2,3,3,2,1,4,1,1.95%,5.50%
788,3,3,2,3,0,4,1,1.95%,5.50%
789,2,2,1,2,0,4,1,1.95%,5.50%
790,1,2,2,3,0,3,1,1.95%,5.50%
791,3,2,2,3,0,5,1,1.95%,5.50%
792,3,3,3,3,0,2,1,1.95%,5.50%
793,3,3,2,2,1,4,1,1.95%,5.50%
794,2,3,2,3,0,5,1,1.95%,5.50%
795,2,3,1,2,0,1,0,1.95%,5.50%
796,3,2,2,3,1,3,1,1.95%,5.50%
797,2,2,3,3,0,4,1,1.95%,5.50%
798,2,2,2,2,1,3,1,1.95%,5.50%
799,3,3,2,3,0,1,0,1.95%,5.50%
800,3,2,3,2,1,4,1,1.95%,5.50%
801,3,3,3,2,0,1,0,1.95%,5.50%
802,2,3,2,3,0,4,1,1.95%,5.50%
803,2,2,3,3,1,5,1,1.95%,5.50%
804,3,3,2,3,1,3,1,1.95%,5.50%
805,3,2,3,3,0,4,1,1.95%,5.50%
806,2,3,3,3,0,3,1,1.95%,5.50%
807,3,3,2,3,0,4,1,1.95%,5.50%
808,3,2,3,2,1,5,1,1.95%,5.50%
809,2,3,3,3,0,1,0,1.95%,5.50%
810,1,3,3,3,0,2,1,1.95%,5.50%
811,1,3,2,2,0,3,1,1.95%,5.50%
812,1,1,2,3,0,4,1,1.95%,5.50%
813,3,3,3,3,0,3,1,1.95%,5.50%
814,3,2,3,3,0,4,1,1.95%,5.50%
815,3,1,3,2,0,3,1,1.95%,5.50%
816,1,1,2,3,0,2,1,1.95%,5.50%
817,3,3,3,1,0,4,1,1.95%,5.50%
818,4,3,3,3,0,4,1,1.95%,5.50%
819,2,3,2,3,1,3,1,1.95%,5.50%
820,2,3,3,2,1,5,1,1.95%,5.50%
821,1,3,2,2,0,5,1,1.95%,5.50%
822,3,3,3,3,0,4,1,1.95%,5.50%
823,3,1,2,2,0,5,1,1.95%,5.50%
824,3,2,3,3,0,3,1,1.95%,5.50%
825,1,2,3,3,0,1,0,1.95%,5.50%
826,3,3,2,3,0,4,1,1.95%,5.50%
827,1,3,3,3,0,2,1,1.95%,5.50%
828,2,3,3,3,0,1,0,1.95%,5.50%
829,1,3,3,3,0,2,1,1.95%,5.50%
830,2,3,2,3,0,5,1,1.95%,5.50%
831,4,3,2,2,0,2,1,1.95%,5.50%
832,3,3,3,3,1,4,1,1.95%,5.50%
833,1,3,2,3,0,3,1,1.95%,5.50%
834,1,2,2,2,1,3,1,1.95%,5.50%
835,3,2,2,1,0,2,1,1.95%,5.50%
836,2,3,1,2,0,1,0,1.95%,5.50%
837,3,2,3,2,0,3,1,1.95%,5.50%
838,2,3,2,3,0,1,0,1.95%,5.50%
839,2,3,2,2,0,2,1,1.95%,5.50%
840,2,3,3,1,1,1,0,1.95%,5.50%
841,2,3,2,2,0,3,1,1.95%,5.50%
842,3,3,2,1,0,3,1,1.95%,5.50%
843,3,1,2,2,0,1,0,1.95%,5.50%
844,1,1,3,3,0,5,1,1.95%,5.50%
845,2,3,3,2,0,1,0,1.95%,5.50%
846,3,3,2,2,1,1,0,1.95%,5.50%
847,3,2,1,3,0,2,1,1.95%,5.50%
848,3,2,3,3,1,4,1,1.95%,5.50%
849,4,3,2,3,0,3,1,1.95%,5.50%
850,1,2,3,3,0,1,0,1.95%,5.50%
851,3,2,3,1,0,1,0,1.95%,5.50%
852,2,2,2,3,0,2,1,1.95%,5.50%
853,1,3,3,2,0,4,1,1.95%,5.50%
854,3,1,2,3,0,5,1,1.95%,5.50%
855,2,3,3,3,0,4,1,1.95%,5.50%
856,3,3,2,2,0,5,1,1.95%,5.50%
857,1,3,3,2,0,5,1,1.95%,5.50%
858,2,3,1,2,0,2,1,1.95%,5.50%
859,3,3,3,3,0,5,1,1.95%,5.50%
860,1,3,3,2,1,2,1,1.95%,5.50%
861,4,3,2,2,1,5,1,1.95%,5.50%
862,2,3,3,3,1,4,1,1.95%,5.50%
863,2,3,3,3,0,5,1,1.95%,5.50%
864,2,3,3,2,0,2,1,1.95%,5.50%
865,2,3,1,3,0,2,1,1.95%,5.50%
866,1,2,3,3,0,3,1,1.95%,5.50%
867,2,3,2,3,0,3,1,1.95%,5.50%
868,2,3,3,2,0,1,0,1.95%,5.50%
869,3,3,3,2,0,2,1,1.95%,5.50%
870,2,2,2,3,0,3,1,1.95%,5.50%
871,1,3,3,3,0,4,1,1.95%,5.50%
872,3,3,2,1,0,1,0,1.95%,5.50%
873,1,3,2,3,1,2,1,1.95%,5.50%
874,2,3,3,2,1,2,1,1.95%,5.50%
875,2,3,2,3,0,5,1,1.95%,5.50%
876,2,3,2,3,0,5,1,1.95%,5.50%
877,3,2,3,3,0,2,1,1.95%,5.50%
878,3,3,3,3,0,1,0,1.95%,5.50%
879,2,3,2,2,0,3,1,1.95%,5.50%
880,2,3,3,3,0,5,1,1.95%,5.50%
881,3,2,2,2,0,4,1,1.95%,5.50%
882,2,3,3,3,0,2,1,1.95%,5.50%
883,3,2,3,1,0,1,0,1.95%,5.50%
884,1,3,2,2,0,2,1,1.95%,5.50%
885,2,3,2,2,0,4,1,1.95%,5.50%
886,3,2,2,3,0,3,1,1.95%,5.50%
887,2,2,2,2,1,4,1,1.95%,5.50%
888,1,2,3,3,0,4,1,1.95%,5.50%
889,3,3,3,1,0,2,1,1.95%,5.50%
890,3,2,3,2,0,2,1,1.95%,5.50%
891,3,3,2,2,1,2,1,1.95%,5.50%
892,3,3,3,3,0,2,1,1.95%,5.50%
893,2,3,3,2,0,3,1,1.95%,5.50%
894,2,3,2,2,0,5,1,1.95%,5.50%
895,2,2,2,3,0,1,0,1.95%,5.50%
896,3,3,2,2,1,5,1,1.95%,5.50%
897,3,3,3,3,0,3,1,1.95%,5.50%
898,3,2,2,2,0,3,1,1.95%,5.50%
899,3,2,3,2,0,5,1,1.95%,5.50%
900,4,2,2,3,0,3,1,1.95%,5.50%
901,3,3,2,3,0,2,1,1.95%,5.50%
902,1,2,2,2,0,4,1,1.95%,5.50%
903,3,3,3,2,0,5,1,1.95%,5.50%
904,2,3,2,3,0,2,1,1.95%,5.50%
905,3,3,2,2,1,5,1,1.95%,5.50%
906,4,3,2,1,1,4,1,1.95%,5.50%
907,3,2,3,2,0,5,1,1.95%,5.50%
908,3,3,3,2,1,1,0,1.95%,5.50%
909,1,3,2,2,1,2,1,1.95%,5.50%
910,3,2,3,3,0,2,1,1.95%,5.50%
911,3,3,2,3,0,5,1,1.95%,5.50%
912,2,2,3,3,0,2,1,1.95%,5.50%
913,2,1,2,3,0,2,1,1.95%,5.50%
914,3,3,3,2,0,2,1,1.95%,5.50%
915,3,3,2,2,0,4,1,1.95%,5.50%
916,2,2,2,2,0,4,1,1.95%,5.50%
917,3,3,1,3,1,1,0,1.95%,5.50%
918,3,2,2,3,0,4,1,1.95%,5.50%
919,3,3,2,3,0,5,1,1.95%,5.50%
920,3,2,2,3,0,5,1,1.95%,5.50%
921,1,3,3,2,1,2,1,1.95%,5.50%
922,1,3,3,3,0,4,1,1.95%,5.50%
923,3,3,3,1,0,4,1,1.95%,5.50%
924,3,3,1,3,0,2,1,1.95%,5.50%
925,4,2,3,2,0,4,1,1.95%,5.50%
926,3,2,2,3,1,2,1,1.95%,5.50%
927,2,2,3,3,0,2,1,1.95%,5.50%
928,3,2,3,2,0,3,1,1.95%,5.50%
929,3,1,3,1,0,3,1,1.95%,5.50%
930,4,3,2,2,0,5,1,1.95%,5.50%
931,1,2,2,2,0,1,0,1.95%,5.50%
932,3,2,3,2,0,4,1,1.95%,5.50%
933,2,3,3,3,0,3,1,1.95%,5.50%
934,3,3,3,3,1,3,1,1.95%,5.50%
935,3,3,2,2,0,4,1,1.95%,5.50%
936,2,3,3,2,1,1,0,1.95%,5.50%
937,2,3,2,1,0,2,1,1.95%,5.50%
938,2,2,3,3,0,3,1,1.95%,5.50%
939,2,3,2,2,0,2,1,1.95%,5.50%
940,2,2,2,2,0,1,0,1.95%,5.50%
941,3,2,3,2,0,2,1,1.95%,5.50%
942,2,3,3,2,0,1,0,1.95%,5.50%
943,1,3,2,3,0,1,0,1.95%,5.50%
944,3,3,3,2,1,3,1,1.95%,5.50%
945,1,3,3,3,0,4,1,1.95%,5.50%
946,2,3,2,3,0,5,1,1.95%,5.50%
947,2,3,3,3,0,3,1,1.95%,5.50%
948,3,3,3,3,0,4,1,1.95%,5.50%
949,3,2,3,2,0,3,1,1.95%,5.50%
950,3,2,3,3,1,3,1,1.95%,5.50%
951,3,3,3,2,0,1,0,1.95%,5.50%
952,4,2,2,3,0,5,1,1.95%,5.50%
953,3,2,2,2,1,2,1,1.95%,5.50%
954,3,3,3,3,0,5,1,1.95%,5.50%
955,3,3,3,2,0,3,1,1.95%,5.50%
956,3,3,2,2,0,5,1,1.95%,5.50%
957,2,3,3,2,0,2,1,1.95%,5.50%
958,3,3,2,3,0,4,1,1.95%,5.50%
959,3,3,3,3,0,4,1,1.95%,5.50%
960,3,2,2,3,0,2,1,1.95%,5.50%
961,3,1,2,2,0,2,1,1.95%,5.50%
962,3,3,3,1,0,4,1,1.95%,5.50%
963,2,3,2,2,0,4,1,1.95%,5.50%
964,2,1,3,2,0,5,1,1.95%,5.50%
965,3,1,3,2,0,2,1,1.95%,5.50%
966,2,3,2,2,0,1,0,1.95%,5.50%
967,2,3,2,2,0,4,1,1.95%,5.50%
968,4,3,3,3,0,2,1,1.95%,5.50%
969,3,2,2,3,0,5,1,1.95%,5.50%
970,2,3,2,2,0,1,0,1.95%,5.50%
971,1,2,2,1,0,5,1,1.95%,5.50%
972,3,2,3,3,0,1,0,1.95%,5.50%
973,1,3,3,2,0,3,1,1.95%,5.50%
974,1,2,2,2,0,3,1,1.95%,5.50%
975,1,3,3,2,1,3,1,1.95%,5.50%
976,3,3,2,3,0,3,1,1.95%,5.50%
977,3,2,3,2,0,4,1,1.95%,5.50%
978,3,2,2,3,0,1,0,1.95%,5.50%
979,3,3,3,2,1,1,0,1.95%,5.50%
980,3,3,3,3,0,4,1,1.95%,5.50%
981,1,2,2,2,1,2,1,1.95%,5.50%
982,3,3,3,2,0,3,1,1.95%,5.50%
983,3,3,3,3,0,2,1,1.95%,5.50%
984,3,2,3,3,1,3,1,1.95%,5.50%
985,3,3,3,2,1,2,1,1.95%,5.50%
986,2,3,3,1,0,1,0,1.95%,5.50%
987,1,3,2,2,0,1,0,1.95%,5.50%
988,3,3,3,3,0,3,1,1.95%,5.50%
989,3,3,2,2,1,5,1,1.95%,5.50%
990,3,3,2,2,0,2,1,1.95%,5.50%
991,1,3,3,3,0,2,1,1.95%,5.50%
992,3,3,3,2,0,5,1,1.95%,5.50%
993,2,1,2,3,0,4,1,1.95%,5.50%
994,1,1,3,3,0,3,1,1.95%,5.50%
995,2,3,2,2,0,4,1,1.95%,5.50%
996,1,1,2,3,0,3,1,1.95%,5.50%
997,3,2,3,2,0,5,1,1.95%,5.50%
998,3,3,2,3,0,5,1,1.95%,5.50%
999,3,3,2,2,0,1,0,1.95%,5.50%
1000,2,3,3,3,0,1,0,1.95%,5.50%
1001,2,3,2,3,0,2,1,1.95%,5.50%
1002,3,3,3,2,0,2,1,1.95%,5.50%
1003,1,1,3,2,0,1,0,1.95%,5.50%
1004,3,3,3,2,0,3,1,1.95%,5.50%
1005,3,3,3,3,0,1,0,1.95%,5.50%
1006,3,3,3,2,0,2,1,1.95%,5.50%
1007,1,3,1,2,0,1,0,1.95%,5.50%
1008,1,3,2,2,1,3,1,1.95%,5.50%
1009,3,3,2,2,0,1,0,1.95%,5.50%
1010,1,3,3,2,0,5,1,1.95%,5.50%
1011,3,3,3,3,0,4,1,1.95%,5.50%
1012,2,3,2,3,0,2,1,1.95%,5.50%
1013,3,3,3,3,0,2,1,1.95%,5.50%
1014,3,3,2,2,0,4,1,1.95%,5.50%
1015,1,3,3,3,1,1,0,1.95%,5.50%
1016,3,3,3,3,0,4,1,1.95%,5.50%
1017,2,3,3,3,1,1,0,1.95%,5.50%
1018,3,2,3,3,0,3,1,1.95%,5.50%
1019,2,3,3,2,1,4,1,1.95%,5.50%
1020,2,2,2,2,0,2,1,1.95%,5.50%
1021,3,2,2,2,0,2,1,1.95%,5.50%
1022,2,3,3,2,0,1,0,1.95%,5.50%
1023,2,2,3,2,0,5,1,1.95%,5.50%
1024,1,3,3,2,0,4,1,1.95%,5.50%
1025,3,3,2,2,0,2,1,1.95%,5.50%
1026,2,2,3,2,0,3,1,1.95%,5.50%
1027,2,3,3,3,1,5,1,1.95%,5.50%
1028,3,1,3,3,1,5,1,1.95%,5.50%
1029,2,3,3,2,0,4,1,1.95%,5.50%
1030,3,2,3,2,1,2,1,1.95%,5.50%
1031,2,3,3,2,0,1,0,1.95%,5.50%
1032,2,3,3,3,0,4,1,1.95%,5.50%
1033,3,2,3,2,0,5,1,1.95%,5.50%
1034,2,3,3,2,0,5,1,1.95%,5.50%
1035,3,3,3,3,0,1,0,1.95%,5.50%
1036,2,2,3,2,0,4,1,1.95%,5.50%
1037,3,3,3,1,1,5,1,1.95%,5.50%
1038,3,3,3,3,0,1,0,1.95%,5.50%
1039,2,2,2,2,0,1,0,1.95%,5.50%
1040,2,2,3,2,0,2,1,1.95%,5.50%
1041,2,3,3,3,0,2,1,1.95%,5.50%
1042,3,3,2,2,0,4,1,1.95%,5.50%
1043,3,3,2,2,0,4,1,1.95%,5.50%
1044,3,3,3,2,1,4,1,1.95%,5.50%
1045,3,3,3,3,0,5,1,1.95%,5.50%
1046,3,3,1,3,0,5,1,1.95%,5.50%
1047,3,3,2,3,0,2,1,1.95%,5.50%
1048,2,3,2,2,0,4,1,1.95%,5.50%
1049,4,3,3,2,0,5,1,1.95%,5.50%
1050,2,3,2,3,0,4,1,1.95%,5.50%
1051,2,3,2,2,0,1,0,1.95%,5.50%
1052,1,3,2,2,0,4,1,1.95%,5.50%
1053,2,3,2,2,0,2,1,1.95%,5.50%
1054,3,3,2,3,0,4,1,1.95%,5.50%
1055,1,1,2,2,0,4,1,1.95%,5.50%
1056,3,3,3,3,0,1,0,1.95%,5.50%
1057,3,3,2,2,1,1,0,1.95%,5.50%
1058,2,3,2,3,0,3,1,1.95%,5.50%
1059,2,3,3,2,0,2,1,1.95%,5.50%
1060,3,2,2,3,0,1,0,1.95%,5.50%
1061,3,3,3,2,1,1,0,1.95%,5.50%
1062,3,3,3,2,0,1,0,1.95%,5.50%
1063,2,3,3,3,0,5,1,1.95%,5.50%
1064,3,3,3,3,0,5,1,1.95%,5.50%
1065,3,2,2,3,1,1,0,1.95%,5.50%
1066,3,3,3,2,0,5,1,1.95%,5.50%
